timestamp_utc,buy_dex,sell_dex,start_usdc,sol_bought,final_usdc,gross_profit_usdc,gross_bps,execution_buffer_bps,stressed_bps,candidate,buy_price_impact_pct,sell_price_impact_pct,buy_latency_ms,sell_latency_ms,buy_route,sell_route
2026-09-08T22:25:46+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.967924190,99.952805,-0.047195,-4.719,20.000,-24.719,NO,0.000000,0.046154,87.6,50.6,Meteora DLMM,Raydium CLMM
2026-09-08T23:50:25+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.967302784,99.957499,-0.042501,-4.250,20.000,-24.250,NO,0.025212,0.015754,113.8,103.6,Raydium CLMM,Meteora DLMM
2026-09-08T23:50:35+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.967442666,99.955543,-0.044457,-4.446,20.000,-24.446,NO,0.014427,0.033098,93.3,83.7,Meteora DLMM,Raydium CLMM
2026-09-09T00:20:49+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.963436172,99.974933,-0.025067,-2.507,20.000,-22.507,NO,0.005516,0.021883,112.1,52.7,Raydium CLMM,Meteora DLMM
2026-09-09T00:20:58+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.963386694,99.966531,-0.033469,-3.347,20.000,-23.347,NO,0.012858,0.033982,131.6,129.0,Meteora DLMM,Raydium CLMM
2026-09-09T00:28:33+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.964874590,99.967988,-0.032012,-3.201,20.000,-23.201,NO,0.003413,0.030056,116.0,114.9,Raydium CLMM,Meteora DLMM
2026-09-09T00:28:43+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.964829206,99.959796,-0.040204,-4.020,20.000,-24.020,NO,0.010588,0.028368,58.9,67.8,Meteora DLMM,Raydium CLMM
2026-09-09T01:46:36+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.962853227,99.974070,-0.025930,-2.593,20.000,-22.593,NO,0.012956,0.013363,57.1,102.3,Raydium CLMM,Meteora DLMM
2026-09-09T01:46:45+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.962906282,99.954605,-0.045395,-4.540,20.000,-24.540,NO,0.015679,0.045623,40.3,90.0,Meteora DLMM,Raydium CLMM
2026-09-09T04:10:59+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.964957578,99.951723,-0.048277,-4.828,20.000,-24.828,NO,0.043851,0.023898,118.2,112.6,Raydium CLMM,Meteora DLMM
2026-09-09T04:11:08+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.965335470,99.971425,-0.028575,-2.858,20.000,-22.858,NO,0.016712,0.033258,120.3,119.2,Meteora DLMM,Raydium CLMM
2026-09-09T04:47:21+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.960371666,99.971308,-0.028692,-2.869,20.000,-22.869,NO,0.019137,0.002645,64.6,36.4,Raydium CLMM,Meteora DLMM
2026-09-09T04:47:30+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.959758954,99.959968,-0.040032,-4.003,20.000,-24.003,NO,0.000000,0.039077,36.3,74.0,Meteora DLMM,Raydium CLMM
2026-09-09T05:17:50+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.955032145,99.926245,-0.073755,-7.376,20.000,-27.376,NO,0.022392,0.011771,85.6,87.6,Raydium CLMM,Meteora DLMM
2026-09-09T05:17:59+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.955576710,99.945531,-0.054469,-5.447,20.000,-25.447,NO,0.027643,0.005770,157.4,86.7,Meteora DLMM,Raydium CLMM
2026-09-09T06:48:18+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.955989229,99.958411,-0.041589,-4.159,20.000,-24.159,NO,0.033325,0.012355,104.3,63.5,Raydium CLMM,Meteora DLMM
2026-09-09T06:48:27+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.956094247,99.958275,-0.041725,-4.173,20.000,-24.173,NO,0.025940,0.018813,33.1,65.1,Meteora DLMM,Raydium CLMM
2026-09-09T08:31:27+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.953430765,99.975222,-0.024778,-2.478,20.000,-22.478,NO,0.010179,0.004637,38.9,32.3,Raydium CLMM,Meteora DLMM
2026-09-09T08:31:36+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.953367311,99.960432,-0.039568,-3.957,20.000,-23.957,NO,0.021404,0.025557,36.6,34.5,Meteora DLMM,Raydium CLMM
2026-09-09T09:20:33+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.957493736,99.939614,-0.060386,-6.039,20.000,-26.039,NO,0.049488,0.019012,152.3,149.6,Raydium CLMM,Meteora DLMM
2026-09-09T09:20:42+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.957814985,99.975445,-0.024555,-2.456,20.000,-22.456,NO,0.010325,0.016594,143.9,137.9,Meteora DLMM,Raydium CLMM
2026-09-09T09:58:21+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.965847192,99.974075,-0.025925,-2.593,20.000,-22.593,NO,0.032241,0.008344,165.0,147.0,Raydium CLMM,Meteora DLMM
2026-09-09T09:58:30+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.965888750,99.954958,-0.045042,-4.504,20.000,-24.504,NO,0.021537,0.023946,102.8,123.7,Meteora DLMM,Raydium CLMM
2026-09-09T12:06:02+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.959942491,99.977445,-0.022555,-2.256,20.000,-22.256,NO,0.000000,0.021333,71.4,49.4,Raydium CLMM,Meteora DLMM
2026-09-09T12:06:12+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.959530000,99.947165,-0.052835,-5.284,20.000,-25.284,NO,0.011948,0.048307,93.4,58.3,Meteora DLMM,Raydium CLMM
2026-09-09T13:52:00+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.960798438,99.916224,-0.083776,-8.378,20.000,-28.378,NO,0.034938,0.034530,138.6,189.1,Raydium CLMM,Meteora DLMM
2026-09-09T13:52:09+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.961058046,99.943767,-0.056233,-5.623,20.000,-25.623,NO,0.046847,0.014264,133.4,86.9,Meteora DLMM,Raydium CLMM
2026-09-09T14:35:35+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.960749665,99.974784,-0.025216,-2.522,20.000,-22.522,NO,0.036708,0.027022,65.7,126.7,Raydium CLMM,Meteora DLMM
2026-09-09T14:35:44+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.960213464,99.933709,-0.066291,-6.629,20.000,-26.629,NO,0.032691,0.025828,33.4,163.2,Meteora DLMM,Raydium CLMM
2026-09-09T16:39:58+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.967146952,99.965860,-0.034140,-3.414,20.000,-23.414,NO,0.006309,0.030202,32.5,37.9,Raydium CLMM,Meteora DLMM
2026-09-09T16:40:08+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.967297907,99.950568,-0.049432,-4.943,20.000,-24.943,NO,0.021574,0.033724,32.2,33.1,Meteora DLMM,Raydium CLMM
2026-09-09T17:26:47+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.963628639,99.947567,-0.052433,-5.243,20.000,-25.243,NO,0.040514,0.016547,91.8,89.8,Raydium CLMM,Meteora DLMM
2026-09-09T17:26:56+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.963852713,99.968568,-0.031432,-3.143,20.000,-23.143,NO,0.004388,0.027619,68.2,50.5,Meteora DLMM,Raydium CLMM
2026-09-09T18:00:00+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.965532166,99.942073,-0.057927,-5.793,20.000,-25.793,NO,0.044394,0.010967,55.2,39.4,Raydium CLMM,Meteora DLMM
2026-09-09T18:00:09+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.965800004,99.970238,-0.029762,-2.976,20.000,-22.976,NO,0.003555,0.047580,34.7,35.2,Meteora DLMM,Raydium CLMM
2026-09-09T19:35:32+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.970213521,99.928216,-0.071784,-7.178,20.000,-27.178,NO,0.047312,0.028956,38.0,84.9,Raydium CLMM,Meteora DLMM
2026-09-09T19:35:42+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.970540772,99.980894,-0.019106,-1.911,20.000,-21.911,NO,0.002467,0.006334,63.0,113.5,Meteora DLMM,Raydium CLMM
2026-09-09T20:04:12+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.977073248,99.944546,-0.055454,-5.545,20.000,-25.545,NO,0.022088,0.014234,99.7,94.8,Raydium CLMM,Meteora DLMM
2026-09-09T20:04:21+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.977345810,99.946978,-0.053022,-5.302,20.000,-25.302,NO,0.029532,0.021056,107.0,20.1,Meteora DLMM,Raydium CLMM
2026-09-09T20:55:43+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.976536271,99.965813,-0.034187,-3.419,20.000,-23.419,NO,0.019762,0.008768,98.0,51.8,Raydium CLMM,Meteora DLMM
2026-09-09T20:55:52+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.976265517,99.936516,-0.063484,-6.348,20.000,-26.348,NO,0.014041,0.051905,91.8,86.1,Meteora DLMM,Raydium CLMM
2026-09-09T22:21:07+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.985476651,99.965125,-0.034875,-3.488,20.000,-23.488,NO,0.008646,0.031545,42.3,46.4,Raydium CLMM,Meteora DLMM
2026-09-09T22:21:16+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.984915409,99.928394,-0.071606,-7.161,20.000,-27.161,NO,0.038551,0.049500,48.3,33.6,Meteora DLMM,Raydium CLMM
2026-09-09T23:07:00+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.985892424,99.988141,-0.011859,-1.186,20.000,-21.186,NO,0.009046,0.020929,54.9,58.6,Raydium CLMM,Meteora DLMM
2026-09-09T23:07:09+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.985842919,99.944274,-0.055726,-5.573,20.000,-25.573,NO,0.019249,0.049037,51.8,48.0,Meteora DLMM,Raydium CLMM
2026-09-10T00:12:40+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.984257210,99.943156,-0.056844,-5.684,20.000,-25.684,NO,0.046695,0.013388,63.6,88.1,Raydium CLMM,Meteora DLMM
2026-09-10T00:12:50+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.984716446,99.954898,-0.045102,-4.510,20.000,-24.510,NO,0.016308,0.000528,57.2,35.8,Meteora DLMM,Raydium CLMM
2026-09-10T01:03:39+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.987221602,99.959446,-0.040554,-4.055,20.000,-24.055,NO,0.013263,0.040693,38.2,34.1,Raydium CLMM,Meteora DLMM
2026-09-10T01:03:48+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.987067609,99.944841,-0.055159,-5.516,20.000,-25.516,NO,0.009974,0.049078,40.4,39.0,Meteora DLMM,Raydium CLMM
2026-09-10T04:32:29+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.979136575,99.973848,-0.026152,-2.615,20.000,-22.615,NO,0.002734,0.009380,139.8,111.8,Raydium CLMM,Meteora DLMM
2026-09-10T04:32:38+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.979479354,99.968548,-0.031452,-3.145,20.000,-23.145,NO,0.002285,0.013880,95.0,138.2,Meteora DLMM,Raydium CLMM
2026-09-10T04:49:38+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.980791002,99.953047,-0.046953,-4.695,20.000,-24.695,NO,0.030006,0.018620,143.3,145.1,Raydium CLMM,Meteora DLMM
2026-09-10T04:49:47+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.980983361,99.956726,-0.043274,-4.327,20.000,-24.327,NO,0.008851,0.032111,91.5,94.9,Meteora DLMM,Raydium CLMM
2026-09-10T05:40:47+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.980446029,99.955074,-0.044926,-4.493,20.000,-24.493,NO,0.027281,0.015248,30.9,64.8,Raydium CLMM,Meteora DLMM
2026-09-10T05:40:56+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.980588045,99.954226,-0.045774,-4.577,20.000,-24.577,NO,0.028845,0.021980,46.5,47.8,Meteora DLMM,Raydium CLMM
2026-09-10T05:57:55+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.979850859,99.974123,-0.025877,-2.588,20.000,-22.588,NO,0.027084,0.000000,66.2,22.5,Raydium CLMM,Meteora DLMM
2026-09-10T05:58:04+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.979827066,99.944002,-0.055998,-5.600,20.000,-25.600,NO,0.007456,0.050562,22.6,22.5,Meteora DLMM,Raydium CLMM
2026-09-10T08:47:06+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.988116007,99.963776,-0.036224,-3.622,20.000,-23.622,NO,0.016841,0.019674,42.4,104.2,Raydium CLMM,Meteora DLMM
2026-09-10T08:47:15+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.988164779,99.941186,-0.058814,-5.881,20.000,-25.881,NO,0.015182,0.051113,65.4,96.9,Meteora DLMM,Raydium CLMM
2026-09-10T09:19:26+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.987132632,99.958351,-0.041649,-4.165,20.000,-24.165,NO,0.022656,0.017239,71.5,44.9,Raydium CLMM,Meteora DLMM
2026-09-10T09:19:35+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.987277434,99.989360,-0.010640,-1.064,20.000,-21.064,NO,0.008346,0.003383,118.3,119.6,Meteora DLMM,Raydium CLMM
2026-09-10T09:36:15+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.990222580,99.955907,-0.044093,-4.409,20.000,-24.409,NO,0.037582,0.013374,84.2,116.9,Raydium CLMM,Meteora DLMM
2026-09-10T09:36:25+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.990207721,99.940952,-0.059048,-5.905,20.000,-25.905,NO,0.046874,0.008253,64.0,74.3,Meteora DLMM,Raydium CLMM
2026-09-10T11:17:57+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.987708833,99.941520,-0.058480,-5.848,20.000,-25.848,NO,0.053176,0.007633,87.3,73.7,Raydium CLMM,Meteora DLMM
2026-09-10T11:18:07+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.987986582,99.956182,-0.043818,-4.382,20.000,-24.382,NO,0.029415,0.024109,49.5,53.5,Meteora DLMM,Raydium CLMM
2026-09-10T13:40:33+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.004618312,99.955823,-0.044177,-4.418,20.000,-24.418,NO,0.016473,0.022871,110.9,51.7,Raydium CLMM,Meteora DLMM
2026-09-10T13:40:42+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.005050234,99.938751,-0.061249,-6.125,20.000,-26.125,NO,0.037638,0.059497,97.6,46.6,Meteora DLMM,Raydium CLMM
2026-09-10T14:18:50+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.006730006,99.950584,-0.049416,-4.942,20.000,-24.942,NO,0.029160,0.006934,93.8,99.7,Raydium CLMM,Meteora DLMM
2026-09-10T14:19:00+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.006914594,99.952932,-0.047068,-4.707,20.000,-24.707,NO,0.011595,0.049381,127.5,57.2,Meteora DLMM,Raydium CLMM
2026-09-10T15:05:15+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.000802033,99.960201,-0.039799,-3.980,20.000,-23.980,NO,0.015026,0.054993,146.9,139.2,Raydium CLMM,Meteora DLMM
2026-09-10T15:05:24+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.000299749,99.940642,-0.059358,-5.936,20.000,-25.936,NO,0.015392,0.046228,98.4,147.7,Meteora DLMM,Raydium CLMM
2026-09-10T17:17:16+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.001801711,99.959739,-0.040261,-4.026,20.000,-24.026,NO,0.014958,0.021095,20.4,27.1,Raydium CLMM,Meteora DLMM
2026-09-10T17:17:26+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.002180801,99.959680,-0.040320,-4.032,20.000,-24.032,NO,0.014475,0.042323,166.7,44.5,Meteora DLMM,Raydium CLMM
2026-09-10T18:20:11+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.006980623,99.984894,-0.015106,-1.511,20.000,-21.511,NO,0.005886,0.006208,41.6,93.3,Raydium CLMM,Meteora DLMM
2026-09-10T18:20:21+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.006570907,99.959145,-0.040855,-4.085,20.000,-24.085,NO,0.044054,0.000000,50.2,66.8,Meteora DLMM,Raydium CLMM
2026-09-10T18:27:09+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.006461009,99.953275,-0.046725,-4.672,20.000,-24.672,NO,0.035319,0.021168,135.7,83.2,Raydium CLMM,Meteora DLMM
2026-09-10T18:27:18+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.006619180,99.952994,-0.047006,-4.701,20.000,-24.701,NO,0.015651,0.043159,160.1,67.4,Meteora DLMM,Raydium CLMM
2026-09-10T19:03:06+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.001772335,99.947471,-0.052529,-5.253,20.000,-25.253,NO,0.030286,0.023539,156.8,144.4,Raydium CLMM,Meteora DLMM
2026-09-10T19:03:16+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.002000259,99.960693,-0.039307,-3.931,20.000,-23.931,NO,0.014740,0.025528,128.4,143.0,Meteora DLMM,Raydium CLMM
2026-09-10T19:49:57+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.002131664,99.961133,-0.038867,-3.887,20.000,-23.887,NO,0.033384,0.031287,139.0,93.8,Raydium CLMM,Meteora DLMM
2026-09-10T19:50:06+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.002369819,99.941953,-0.058047,-5.805,20.000,-25.805,NO,0.028794,0.000151,149.5,178.5,Meteora DLMM,Raydium CLMM
2026-09-10T20:48:21+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.000292102,99.938879,-0.061121,-6.112,20.000,-26.112,NO,0.041604,0.023430,80.9,85.9,Raydium CLMM,Meteora DLMM
2026-09-10T20:48:30+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.000599749,99.975387,-0.024613,-2.461,20.000,-22.461,NO,0.008108,0.012370,35.1,108.0,Meteora DLMM,Raydium CLMM
2026-09-10T21:08:06+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.999862270,99.966003,-0.033997,-3.400,20.000,-23.400,NO,0.022997,0.027271,58.7,75.0,Raydium CLMM,Meteora DLMM
2026-09-10T21:08:16+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.999767085,99.958995,-0.041005,-4.100,20.000,-24.100,NO,0.005282,0.035641,89.2,74.9,Meteora DLMM,Raydium CLMM
2026-09-10T21:34:28+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.000335688,99.963581,-0.036419,-3.642,20.000,-23.642,NO,0.033366,0.005426,88.9,86.9,Raydium CLMM,Meteora DLMM
2026-09-10T21:34:37+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.000690922,99.977963,-0.022037,-2.204,20.000,-22.204,NO,0.005124,0.010650,86.5,42.3,Meteora DLMM,Raydium CLMM
2026-09-10T22:02:59+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.002063350,99.955908,-0.044092,-4.409,20.000,-24.409,NO,0.030723,0.000000,92.5,92.6,Raydium CLMM,Meteora DLMM
2026-09-10T22:03:08+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.001993609,99.951076,-0.048924,-4.892,20.000,-24.892,NO,0.023391,0.017091,89.1,97.5,Meteora DLMM,Raydium CLMM
2026-09-10T22:15:41+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.999985095,99.961487,-0.038513,-3.851,20.000,-23.851,NO,0.005534,0.033432,106.9,35.4,Raydium CLMM,Meteora DLMM
2026-09-10T22:15:50+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.999968256,99.959791,-0.040209,-4.021,20.000,-24.021,NO,0.026381,0.027281,138.8,38.9,Meteora DLMM,Raydium CLMM
2026-09-10T23:11:14+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.008402080,99.936778,-0.063222,-6.322,20.000,-26.322,NO,0.022792,0.008094,178.7,95.1,Raydium CLMM,Meteora DLMM
2026-09-10T23:11:23+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.008636369,99.940871,-0.059129,-5.913,20.000,-25.913,NO,0.044912,0.012885,141.9,137.5,Meteora DLMM,Raydium CLMM
2026-09-10T23:43:15+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.008936637,99.964741,-0.035259,-3.526,20.000,-23.526,NO,0.013854,0.025963,30.6,104.0,Raydium CLMM,Meteora DLMM
2026-09-10T23:43:25+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.008928789,99.954614,-0.045386,-4.539,20.000,-24.539,NO,0.011980,0.039575,30.4,44.6,Meteora DLMM,Raydium CLMM
2026-09-11T00:02:12+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.011776352,99.914901,-0.085099,-8.510,20.000,-28.510,NO,0.038725,0.035767,57.8,33.2,Raydium CLMM,Meteora DLMM
2026-09-11T00:02:21+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.011696540,99.951711,-0.048289,-4.829,20.000,-24.829,NO,0.009269,0.039852,33.2,41.3,Meteora DLMM,Raydium CLMM
2026-09-11T01:08:36+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.005558204,99.943391,-0.056609,-5.661,20.000,-25.661,NO,0.043066,0.013154,75.4,83.0,Raydium CLMM,Meteora DLMM
2026-09-11T01:08:45+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.005917868,99.979221,-0.020779,-2.078,20.000,-22.078,NO,0.009962,0.007882,64.7,109.5,Meteora DLMM,Raydium CLMM
2026-09-11T03:13:58+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.007102933,99.937856,-0.062144,-6.214,20.000,-26.214,NO,0.006978,0.000000,103.7,88.2,Raydium CLMM,Meteora DLMM
2026-09-11T03:14:07+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.007023922,99.951362,-0.048638,-4.864,20.000,-24.864,NO,0.019114,0.010675,41.9,68.0,Meteora DLMM,Raydium CLMM
2026-09-11T04:33:47+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.001133419,99.952785,-0.047215,-4.721,20.000,-24.721,NO,0.038070,0.007859,90.6,121.7,Raydium CLMM,Meteora DLMM
2026-09-11T04:33:57+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.001348156,99.970884,-0.029116,-2.912,20.000,-22.912,NO,0.007601,0.030202,143.8,117.6,Meteora DLMM,Raydium CLMM
2026-09-11T06:00:12+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.001145458,99.975500,-0.024500,-2.450,20.000,-22.450,NO,0.004428,0.021303,94.8,66.7,Raydium CLMM,Meteora DLMM
2026-09-11T06:00:21+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.001289684,99.969098,-0.030902,-3.090,20.000,-23.090,NO,0.010853,0.027999,54.7,49.8,Meteora DLMM,Raydium CLMM
2026-09-11T06:31:39+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.003002005,99.968204,-0.031796,-3.180,20.000,-23.180,NO,0.025496,0.012237,103.0,152.7,Raydium CLMM,Meteora DLMM
2026-09-11T06:31:48+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.003001344,99.950397,-0.049603,-4.960,20.000,-24.960,NO,0.020481,0.044626,144.4,63.7,Meteora DLMM,Raydium CLMM
2026-09-11T08:30:14+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.001471979,99.974921,-0.025079,-2.508,20.000,-22.508,NO,0.003395,0.016562,147.6,146.6,Raydium CLMM,Meteora DLMM
2026-09-11T08:30:23+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.001354626,99.961793,-0.038207,-3.821,20.000,-23.821,NO,0.001957,0.047349,157.2,95.5,Meteora DLMM,Raydium CLMM
2026-09-11T09:14:11+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.002365882,99.946341,-0.053659,-5.366,20.000,-25.366,NO,0.046517,0.000000,47.7,161.1,Raydium CLMM,Meteora DLMM
2026-09-11T09:14:21+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.002687251,99.964074,-0.035926,-3.593,20.000,-23.593,NO,0.012854,0.012468,70.1,18.0,Meteora DLMM,Raydium CLMM
2026-09-11T09:33:24+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.003396860,99.950455,-0.049545,-4.954,20.000,-24.954,NO,0.030488,0.025906,103.1,128.5,Raydium CLMM,Meteora DLMM
2026-09-11T09:33:33+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.003603084,99.967036,-0.032964,-3.296,20.000,-23.296,NO,0.004708,0.022591,96.9,82.5,Meteora DLMM,Raydium CLMM
2026-09-11T11:19:23+00:00,Raydium CLMM,Meteora DLMM,100.000000,1.011394773,99.951224,-0.048776,-4.878,20.000,-24.878,NO,0.041529,0.014919,94.9,66.7,Raydium CLMM,Meteora DLMM
2026-09-11T11:19:32+00:00,Meteora DLMM,Raydium CLMM,100.000000,1.011337030,99.943894,-0.056106,-5.611,20.000,-25.611,NO,0.019776,0.038032,90.3,152.1,Meteora DLMM,Raydium CLMM
2026-09-11T12:49:56+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.987497072,99.937260,-0.062740,-6.274,20.000,-26.274,NO,0.008601,0.038834,42.9,103.0,Raydium CLMM,Meteora DLMM
2026-09-11T12:50:05+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.987824213,99.958649,-0.041351,-4.135,20.000,-24.135,NO,0.012140,0.054119,99.5,101.1,Meteora DLMM,Raydium CLMM
2026-09-11T13:08:30+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.987166522,99.918335,-0.081665,-8.166,20.000,-28.166,NO,0.014734,0.004011,40.0,47.3,Raydium CLMM,Meteora DLMM
2026-09-11T13:08:39+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.987479392,99.934287,-0.065713,-6.571,20.000,-26.571,NO,0.040280,0.019886,63.6,68.7,Meteora DLMM,Raydium CLMM
2026-09-11T13:23:36+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.984116741,99.968809,-0.031191,-3.119,20.000,-23.119,NO,0.010496,0.011390,69.0,50.1,Raydium CLMM,Meteora DLMM
2026-09-11T13:23:45+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.984156177,99.962698,-0.037302,-3.730,20.000,-23.730,NO,0.011676,0.038136,91.7,85.2,Meteora DLMM,Raydium CLMM
2026-09-11T14:19:38+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.963069951,99.940463,-0.059537,-5.954,20.000,-25.954,NO,0.045081,0.026509,29.6,30.7,Raydium CLMM,Meteora DLMM
2026-09-11T14:19:48+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.962703678,99.946892,-0.053108,-5.311,20.000,-25.311,NO,0.017619,0.027920,96.0,38.3,Meteora DLMM,Raydium CLMM
2026-09-11T15:08:17+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.970020451,99.954310,-0.045690,-4.569,20.000,-24.569,NO,0.033528,0.002232,19.5,114.1,Raydium CLMM,Meteora DLMM
2026-09-11T15:08:26+00:00,Meteora DLMM,Raydium CLMM,100.000000,0.970408535,99.972930,-0.027070,-2.707,20.000,-22.707,NO,0.025018,0.030879,88.2,25.1,Meteora DLMM,Raydium CLMM
2026-09-11T15:26:32+00:00,Raydium CLMM,Meteora DLMM,100.000000,0.966878660,99.951526,-0.048474,-4.847,20.000,-24.847,NO,0.041860,0.020471,33.9,33.2,Raydium CLMM,Meteora DLMM
