timestamp_utc,symbol,direction,spread_bps_per_8h,aligned_basis_bps,adverse_basis_bps,periods_to_overcome_adverse_basis,candidate
2026-09-07T08:25:56+00:00,AKEUSDT,long Bitget / short Gate,-1.120000,13.358753,0.000000,0.000000,NO
2026-09-07T08:25:56+00:00,CLUSDT,long Bitget / short Gate,-1.770000,-7.602468,7.602468,4.295180,NO
2026-09-07T08:25:56+00:00,NEARUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T08:25:56+00:00,UAIUSDT,long Bitget / short Gate,-0.950000,13.879364,0.000000,0.000000,NO
2026-09-07T08:25:56+00:00,PEPEUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T08:25:56+00:00,BNBUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T08:25:56+00:00,ENAUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T08:25:56+00:00,RAYUSDT,short Bitget / long Gate,12.320000,11.710581,0.000000,0.000000,YES
2026-09-07T08:25:56+00:00,ONDOUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T08:25:56+00:00,FLOCKUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T08:25:56+00:00,DOTUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T08:25:56+00:00,LTCUSDT,short Bitget / long Gate,0.630000,-1.831166,1.831166,2.906613,NO
2026-09-07T08:25:56+00:00,DASHUSDT,short Bitget / long Gate,3.910000,5.912786,0.000000,0.000000,YES
2026-09-07T08:25:56+00:00,AVAXUSDT,long Bitget / short Gate,-0.010000,-2.552974,2.552974,255.297421,NO
2026-09-07T08:25:56+00:00,SPCXUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,BTCUSDT,short Bitget / long Gate,0.520000,0.629614,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,ETHUSDT,short Bitget / long Gate,0.060000,-0.681841,0.681841,11.364016,NO
2026-09-07T09:26:31+00:00,ZECUSDT,long Bitget / short Gate,-1.290000,1.095336,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,SOLUSDT,long Bitget / short Gate,-0.160000,0.381316,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,DOGEUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,XRPUSDT,short Bitget / long Gate,0.230000,-1.423893,1.423893,6.190839,NO
2026-09-07T09:26:31+00:00,HYPEUSDT,short Bitget / long Gate,0.640000,4.920415,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,PONSUSDT,long Bitget / short Gate,-10.060000,-12.744164,12.744164,1.266815,YES
2026-09-07T09:26:31+00:00,XAUUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,ADAUSDT,short Bitget / long Gate,0.020000,0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,SUIUSDT,short Bitget / long Gate,1.190000,-2.465483,2.465483,2.071835,NO
2026-09-07T09:26:31+00:00,SKHYNIXUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,MUUSDT,short Bitget / long Gate,0.520000,5.842912,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,SNDKUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,XAGUSDT,long Bitget / short Gate,-0.460000,7.582651,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,UNIUSDT,long Bitget / short Gate,-0.180000,7.130633,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,TAOUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,ARBUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,SOXLUSDT,long Bitget / short Gate,-2.930000,-2.355898,2.355898,0.804061,YES
2026-09-07T09:26:31+00:00,MARSCOINUSDT,long Bitget / short Gate,-2.980000,-8.234325,8.234325,2.763196,YES
2026-09-07T09:26:31+00:00,WLDUSDT,short Bitget / long Gate,1.030000,0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,LINKUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,USELESSUSDT,long Bitget / short Gate,-2.540000,-29.390154,29.390154,11.570927,YES
2026-09-07T09:26:31+00:00,TRUMPUSDT,short Bitget / long Gate,1.900000,4.395604,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,AKEUSDT,long Bitget / short Gate,-4.320000,0.268574,0.000000,0.000000,YES
2026-09-07T09:26:31+00:00,CLUSDT,long Bitget / short Gate,-6.100000,-7.671233,7.671233,1.257579,YES
2026-09-07T09:26:31+00:00,NEARUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,PEPEUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,UAIUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,BNBUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,ENAUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,ONDOUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,RAYUSDT,short Bitget / long Gate,3.120000,8.291874,0.000000,0.000000,YES
2026-09-07T09:26:31+00:00,FLOCKUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,LTCUSDT,short Bitget / long Gate,0.040000,-1.795977,1.795977,44.899425,NO
2026-09-07T09:26:31+00:00,DOTUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,PUMPUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,AVAXUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:26:31+00:00,DASHUSDT,short Bitget / long Gate,0.680000,-1.474057,1.474057,2.167730,NO
2026-09-07T09:29:24+00:00,BTCUSDT,short Bitget / long Gate,0.530000,1.170462,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,ETHUSDT,short Bitget / long Gate,0.010000,-0.360841,0.360841,36.084148,NO
2026-09-07T09:29:24+00:00,ZECUSDT,long Bitget / short Gate,-1.260000,-0.756652,0.756652,0.600518,NO
2026-09-07T09:29:24+00:00,SOLUSDT,long Bitget / short Gate,-0.150000,1.141661,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,DOGEUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,XRPUSDT,short Bitget / long Gate,0.230000,-0.712099,0.712099,3.096081,NO
2026-09-07T09:29:24+00:00,HYPEUSDT,short Bitget / long Gate,0.580000,4.575664,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,PONSUSDT,long Bitget / short Gate,-8.160000,-25.822427,25.822427,3.164513,YES
2026-09-07T09:29:24+00:00,XAUUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,ADAUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,SUIUSDT,short Bitget / long Gate,0.940000,0.000000,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,SKHYNIXUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,MUUSDT,short Bitget / long Gate,0.420000,6.510853,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,SNDKUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,XAGUSDT,long Bitget / short Gate,-0.500000,4.553043,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,UNIUSDT,long Bitget / short Gate,-0.180000,7.115412,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,TAOUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,ARBUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,SOXLUSDT,long Bitget / short Gate,-2.250000,0.784991,0.000000,0.000000,YES
2026-09-07T09:29:24+00:00,MARSCOINUSDT,long Bitget / short Gate,-2.860000,-7.041014,7.041014,2.461893,YES
2026-09-07T09:29:24+00:00,WLDUSDT,short Bitget / long Gate,1.150000,-2.190581,2.190581,1.904853,NO
2026-09-07T09:29:24+00:00,LINKUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,USELESSUSDT,long Bitget / short Gate,-2.840000,3.044008,0.000000,0.000000,YES
2026-09-07T09:29:24+00:00,TRUMPUSDT,short Bitget / long Gate,1.800000,4.391744,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,AKEUSDT,long Bitget / short Gate,-3.720000,-2.487412,2.487412,0.668659,YES
2026-09-07T09:29:24+00:00,CLUSDT,long Bitget / short Gate,-6.180000,-9.304871,9.304871,1.505643,YES
2026-09-07T09:29:24+00:00,NEARUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,PEPEUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,UAIUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,BNBUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,ENAUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,ONDOUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,RAYUSDT,short Bitget / long Gate,3.140000,2.487562,0.000000,0.000000,YES
2026-09-07T09:29:24+00:00,FLOCKUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,LTCUSDT,short Bitget / long Gate,0.070000,-3.567606,3.567606,50.965802,NO
2026-09-07T09:29:24+00:00,DOTUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,PUMPUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,AVAXUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:29:24+00:00,DASHUSDT,short Bitget / long Gate,0.830000,4.415661,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,BTCUSDT,short Bitget / long Gate,0.570000,1.182246,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,ETHUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,ZECUSDT,long Bitget / short Gate,-1.240000,-0.924447,0.924447,0.745522,NO
2026-09-07T09:32:16+00:00,SOLUSDT,long Bitget / short Gate,-0.140000,1.141878,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,DOGEUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,XRPUSDT,short Bitget / long Gate,0.180000,1.424806,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,HYPEUSDT,short Bitget / long Gate,0.620000,4.120266,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,PONSUSDT,long Bitget / short Gate,-6.660000,-12.066906,12.066906,1.811848,YES
2026-09-07T09:32:16+00:00,XAUUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,ADAUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,SUIUSDT,short Bitget / long Gate,0.820000,-1.231831,1.231831,1.502232,NO
2026-09-07T09:32:16+00:00,SKHYNIXUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,MUUSDT,short Bitget / long Gate,0.350000,6.798227,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,SNDKUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,XAGUSDT,long Bitget / short Gate,-0.480000,4.553734,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,UNIUSDT,long Bitget / short Gate,-0.170000,7.123522,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,TAOUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,ARBUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,SOXLUSDT,long Bitget / short Gate,-1.620000,-0.784683,0.784683,0.484372,NO
2026-09-07T09:32:16+00:00,MARSCOINUSDT,long Bitget / short Gate,-1.780000,4.131987,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,WLDUSDT,short Bitget / long Gate,1.040000,-6.591958,6.591958,6.338421,NO
2026-09-07T09:32:16+00:00,USELESSUSDT,long Bitget / short Gate,-2.460000,-2.610852,2.610852,1.061322,YES
2026-09-07T09:32:16+00:00,LINKUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,TRUMPUSDT,short Bitget / long Gate,1.720000,0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,AKEUSDT,long Bitget / short Gate,-3.600000,10.149759,0.000000,0.000000,YES
2026-09-07T09:32:16+00:00,CLUSDT,long Bitget / short Gate,-6.220000,-8.316008,8.316008,1.336979,YES
2026-09-07T09:32:16+00:00,NEARUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,PEPEUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,UAIUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,BNBUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,ENAUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,ONDOUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,RAYUSDT,short Bitget / long Gate,2.900000,3.309341,0.000000,0.000000,YES
2026-09-07T09:32:16+00:00,FLOCKUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,LTCUSDT,short Bitget / long Gate,0.170000,-1.789229,1.789229,10.524876,NO
2026-09-07T09:32:16+00:00,DOTUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,PUMPUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,AVAXUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:32:16+00:00,DASHUSDT,short Bitget / long Gate,0.870000,2.947244,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,BTCUSDT,short Bitget / long Gate,0.650000,-0.264537,0.264537,0.406979,NO
2026-09-07T09:35:08+00:00,ETHUSDT,short Bitget / long Gate,0.040000,-0.321151,0.321151,8.028775,NO
2026-09-07T09:35:08+00:00,ZECUSDT,long Bitget / short Gate,-1.230000,2.611098,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,SOLUSDT,long Bitget / short Gate,-0.140000,2.380499,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,DOGEUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,XRPUSDT,short Bitget / long Gate,0.240000,-2.850627,2.850627,11.877613,NO
2026-09-07T09:35:08+00:00,HYPEUSDT,short Bitget / long Gate,0.680000,3.786140,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,PONSUSDT,long Bitget / short Gate,-6.560000,-46.092906,46.092906,7.026358,YES
2026-09-07T09:35:08+00:00,XAUUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,ADAUSDT,short Bitget / long Gate,0.120000,0.000000,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,SUIUSDT,short Bitget / long Gate,0.840000,-2.467917,2.467917,2.937997,NO
2026-09-07T09:35:08+00:00,SKHYNIXUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,MUUSDT,short Bitget / long Gate,0.250000,5.556088,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,SNDKUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,XAGUSDT,long Bitget / short Gate,-0.320000,4.553734,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,UNIUSDT,long Bitget / short Gate,-0.160000,5.720824,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,TAOUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,ARBUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,SOXLUSDT,long Bitget / short Gate,-1.210000,-2.355158,2.355158,1.946411,NO
2026-09-07T09:35:08+00:00,MARSCOINUSDT,long Bitget / short Gate,-1.820000,5.898313,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,WLDUSDT,short Bitget / long Gate,0.820000,-8.785416,8.785416,10.713922,NO
2026-09-07T09:35:08+00:00,USELESSUSDT,long Bitget / short Gate,-2.540000,4.348393,0.000000,0.000000,YES
2026-09-07T09:35:08+00:00,LINKUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,TRUMPUSDT,short Bitget / long Gate,1.840000,4.397537,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,AKEUSDT,long Bitget / short Gate,-3.440000,12.023187,0.000000,0.000000,YES
2026-09-07T09:35:08+00:00,CLUSDT,long Bitget / short Gate,-6.270000,-8.638600,8.638600,1.377767,YES
2026-09-07T09:35:08+00:00,NEARUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,PEPEUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,UAIUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,BNBUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,ENAUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,ONDOUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,RAYUSDT,short Bitget / long Gate,2.580000,-0.824402,0.824402,0.319536,YES
2026-09-07T09:35:08+00:00,FLOCKUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,LTCUSDT,short Bitget / long Gate,0.040000,-1.792115,1.792115,44.802867,NO
2026-09-07T09:35:08+00:00,DOTUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,PUMPUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,AVAXUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T09:35:08+00:00,DASHUSDT,short Bitget / long Gate,1.060000,4.429352,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,BTCUSDT,short Bitget / long Gate,0.730000,1.121427,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,ETHUSDT,short Bitget / long Gate,0.160000,0.120602,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,ZECUSDT,short Bitget / long Gate,1.230000,-0.168019,0.168019,0.136601,NO
2026-09-07T10:15:58+00:00,SOLUSDT,short Bitget / long Gate,0.060000,-1.048618,1.048618,17.476962,NO
2026-09-07T10:15:58+00:00,DOGEUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,XRPUSDT,short Bitget / long Gate,0.050000,0.714847,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,HYPEUSDT,short Bitget / long Gate,1.340000,5.381946,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,PONSUSDT,long Bitget / short Gate,-14.040000,-26.792180,26.792180,1.908275,YES
2026-09-07T10:15:58+00:00,XAUUSDT,short Bitget / long Gate,1.380000,-1.678926,1.678926,1.216613,NO
2026-09-07T10:15:58+00:00,ADAUSDT,short Bitget / long Gate,0.390000,-4.574565,4.574565,11.729655,NO
2026-09-07T10:15:58+00:00,SUIUSDT,short Bitget / long Gate,1.160000,-1.234111,1.234111,1.063889,NO
2026-09-07T10:15:58+00:00,SKHYNIXUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,MUUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,SNDKUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,XAGUSDT,short Bitget / long Gate,1.280000,-6.082725,6.082725,4.752129,NO
2026-09-07T10:15:58+00:00,UNIUSDT,long Bitget / short Gate,-0.120000,5.740528,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,TAOUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,ARBUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,WLDUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,SOXLUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,LINKUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,MARSCOINUSDT,long Bitget / short Gate,-1.060000,-5.888935,5.888935,5.555599,NO
2026-09-07T10:15:58+00:00,USELESSUSDT,long Bitget / short Gate,-1.800000,-1.756158,1.756158,0.975643,NO
2026-09-07T10:15:58+00:00,TRUMPUSDT,short Bitget / long Gate,1.200000,4.397537,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,AKEUSDT,short Bitget / long Gate,0.840000,12.294471,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,CLUSDT,long Bitget / short Gate,-6.300000,-10.618500,10.618500,1.685476,YES
2026-09-07T10:15:58+00:00,PEPEUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,UAIUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,NEARUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,BNBUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,ENAUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,ONDOUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,RAYUSDT,short Bitget / long Gate,2.640000,2.526103,0.000000,0.000000,YES
2026-09-07T10:15:58+00:00,LTCUSDT,short Bitget / long Gate,0.700000,-1.776830,1.776830,2.538329,NO
2026-09-07T10:15:58+00:00,FLOCKUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,DOTUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,PUMPUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,AVAXUSDT,long Bitget / short Gate,-0.050000,3.798911,0.000000,0.000000,NO
2026-09-07T10:15:58+00:00,DASHUSDT,short Bitget / long Gate,0.150000,1.469940,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,BTCUSDT,short Bitget / long Gate,0.720000,0.605181,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,ETHUSDT,short Bitget / long Gate,0.120000,0.360440,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,ZECUSDT,long Bitget / short Gate,-1.040000,1.440275,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,SOLUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,DOGEUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,XRPUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,XAUUSDT,short Bitget / long Gate,2.580000,-0.861881,0.861881,0.334063,YES
2026-09-07T13:48:28+00:00,HYPEUSDT,short Bitget / long Gate,1.400000,3.996939,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,PONSUSDT,long Bitget / short Gate,-33.460000,-30.390195,30.390195,0.908254,YES
2026-09-07T13:48:28+00:00,ADAUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,SUIUSDT,short Bitget / long Gate,0.970000,-1.206564,1.206564,1.243880,NO
2026-09-07T13:48:28+00:00,XAGUSDT,short Bitget / long Gate,0.920000,-3.028009,3.028009,3.291314,NO
2026-09-07T13:48:28+00:00,MUUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,SKHYNIXUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,SNDKUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,UNIUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,CLUSDT,long Bitget / short Gate,-5.550000,-13.234975,13.234975,2.384680,YES
2026-09-07T13:48:28+00:00,TAOUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,WLDUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,USELESSUSDT,short Bitget / long Gate,0.400000,10.031403,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,SOXLUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,AKEUSDT,long Bitget / short Gate,-0.400000,8.365251,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,ARBUSDT,short Bitget / long Gate,0.450000,0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,LINKUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,TRUMPUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,MARSCOINUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,PUMPUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,PEPEUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,LTCUSDT,short Bitget / long Gate,0.760000,-3.475239,3.475239,4.572683,NO
2026-09-07T13:48:28+00:00,UAIUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,ENAUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,BNBUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,NEARUSDT,short Bitget / long Gate,0.570000,-3.801960,3.801960,6.670105,NO
2026-09-07T13:48:28+00:00,ONDOUSDT,flat,0.000000,0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,DOTUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,AVAXUSDT,flat,0.000000,-0.000000,0.000000,0.000000,NO
2026-09-07T13:48:28+00:00,BZUSDT,long Bitget / short Gate,-3.060000,-7.209805,7.209805,2.356146,YES
